,tweet_id,favorites,retweets
947,751456908746354688,3467,1098
948,751251247299190784,13546,6526
949,751205363882532864,6823,2032
950,751132876104687617,5514,1445
951,750868782890057730,5193,1545
952,750719632563142656,14307,5600
953,750506206503038976,4821,1277
954,750429297815552001,14276,4805
955,750383411068534784,4912,1268
956,750381685133418496,744,35
957,750147208377409536,3341,1071
958,750132105863102464,3922,1402
959,750117059602808832,4666,1437
960,750101899009982464,3294,934
961,750086836815486976,2345,604
962,750071704093859840,8480,3712
963,750056684286914561,3381,986
964,750041628174217216,3433,686
965,750026558547456000,2934,873
966,750011400160841729,3506,1008
967,749996283729883136,3272,891
968,749981277374128128,5523,2715
969,749774190421639168,5026,1456
970,749417653287129088,6601,1855
971,749403093750648834,2834,607
972,749395845976588288,9302,3844
973,749317047558017024,5933,2454
974,749075273010798592,6238,2298
975,749064354620928000,5186,1678
976,749036806121881602,3349,866
977,748977405889503236,11611,3788
978,748932637671223296,6325,2496
979,748705597323898880,2987,1044
980,748699167502000129,5116,1769
981,748692773788876800,4580,1472
982,748575535303884801,6559,2207
983,748568946752774144,2363,748
984,748346686624440324,5635,1372
985,748337862848962560,8286,4575
986,748324050481647620,4002,846
987,748307329658011649,3964,792
988,748220828303695873,15247,8626
989,747963614829678593,6257,2389
990,747933425676525569,7155,2827
991,747885874273214464,3182,1093
992,747844099428986880,3027,824
993,747816857231626240,5235,1285
994,747651430853525504,1490,174
995,747648653817413632,13917,6459
996,747600769478692864,2503,603
997,747594051852075008,3972,1172
998,747512671126323200,5997,1751
999,747461612269887489,4175,1145
1000,747439450712596480,5864,2133
1001,747242308580548608,0,3184
1002,747219827526344708,5692,1740
1003,747204161125646336,3656,1013
1004,747103485104099331,10342,4429
1005,746906459439529985,3112,328
1006,746872823977771008,6450,2370
1007,746818907684614144,5699,1896
1008,746790600704425984,5247,1766
1009,746757706116112384,10284,4303
1010,746726898085036033,6503,1980
1011,746542875601690625,5422,2056
1012,746521445350707200,0,1085
1013,746507379341139972,5003,1196
1014,746369468511756288,6508,1815
1015,746131877086527488,7420,2439
1016,746056683365994496,3822,909
1017,745789745784041472,4354,1175
1018,745712589599014916,7510,2568
1019,745433870967832576,7656,2806
1020,745422732645535745,9232,2699
1021,745314880350101504,7706,3065
1022,745074613265149952,8426,3877
1023,745057283344719872,7788,2527
1024,744995568523612160,3218,693
1025,744971049620602880,8475,2963
1026,744709971296780288,6026,1716
1027,744334592493166593,7267,2367
1028,744234799360020481,128577,77607
1029,744223424764059648,1825,413
1030,743980027717509120,4468,1202
1031,743895849529389061,3921,1054
1032,743835915802583040,0,2313
1033,743609206067040256,4821,1518
1034,743595368194129920,19871,7250
1035,743545585370791937,3786,1038
1036,743510151680958465,8491,4070
1037,743253157753532416,4542,1332
1038,743222593470234624,6662,2105
1039,743210557239623680,4124,1507
1040,742534281772302336,7577,3912
1041,742528092657332225,4783,2191
1042,742465774154047488,7795,4272
1043,742423170473463808,10600,4201
1044,742385895052087300,7308,2197
1045,742161199639494656,4663,1511
1046,742150209887731712,5535,1725
1047,741793263812808706,4891,1661
1048,741743634094141440,8771,3044
1049,741438259667034112,3944,919
1050,741303864243200000,9433,3559
1051,741099773336379392,10767,6087
1052,741067306818797568,10141,3415
1053,740995100998766593,6878,3054
1054,740711788199743490,3664,1031
1055,740699697422163968,3046,860
1056,740676976021798912,19489,7506
1057,740373189193256964,37281,14669
1058,740365076218183684,2666,481
1059,740359016048689152,3546,942
1060,740214038584557568,7184,2168
1061,739979191639244800,21426,6534
1062,739932936087216128,4359,1184
1063,739844404073074688,4065,934
1064,739623569819336705,4093,1503
1065,739606147276148736,5791,1826
1066,739544079319588864,42743,23647
1067,739485634323156992,7741,3234
1068,739238157791694849,73571,51073
1069,738891149612572673,115,6
1070,738885046782832640,4042,1251
1071,738883359779196928,3588,893
1072,738537504001953792,5468,1719
1073,738402415918125056,3519,934
1074,738184450748633089,4635,1331
1075,738166403467907072,9435,3746
1076,738156290900254721,2709,727
1077,737826014890496000,5648,1953
1078,737800304142471168,10716,3810
1079,737678689543020544,5414,1469
1080,737445876994609152,11080,4917
1081,737322739594330112,3873,884
1082,737310737551491075,15740,8147
1083,736736130620620800,4632,1920
1084,736392552031657984,19061,8186
1085,736365877722001409,4292,1371
1086,736225175608430592,8719,3040
1087,736010884653420544,8484,3267
1088,735991953473572864,3864,1263
1089,735648611367784448,4309,1201
1090,735635087207878657,6643,2595
1091,735274964362878976,13954,5593
1092,735256018284875776,3600,968
1093,735137028879360001,3353,1061
1094,734912297295085568,2930,564
1095,734787690684657664,13465,6925
1096,734776360183431168,2686,593
1097,734559631394082816,1606,433
1098,733828123016450049,3853,854
1099,733822306246479872,3937,1106
1100,733482008106668032,3369,1042
1101,733460102733135873,4511,1409
1102,733109485275860992,45535,17403
1103,732732193018155009,2613,588
1104,732726085725589504,3787,969
1105,732585889486888962,3950,849
1106,732375214819057664,8655,2761
1107,732005617171337216,16001,5999
1108,731285275100512256,3733,1075
1109,731156023742988288,4107,1392
1110,730924654643314689,6564,2173
1111,730573383004487680,5275,2372
1112,730427201120833536,3718,1146
1113,730211855403241472,4099,1150
1114,730196704625098752,5231,2117
1115,729854734790754305,4310,1223
1116,729838605770891264,1823,418
1117,729823566028484608,4275,1362
1118,729463711119904772,6220,2523
1119,729113531270991872,2018,361
1120,728986383096946689,3395,893
1121,728760639972315136,4994,1857
1122,728751179681943552,2990,741
1123,728653952833728512,3547,1140
1124,728409960103686147,5278,2206
1125,728387165835677696,3933,1046
1126,728046963732717569,4625,1289
1127,728035342121635841,4861,1836
1128,728015554473250816,4398,1197
1129,727685679342333952,3137,698
1130,727644517743104000,6317,1916
1131,727524757080539137,4788,1340
1132,727314416056803329,3551,817
1133,727286334147182592,3247,900
1134,727175381690781696,4136,1497
1135,727155742655025152,3894,1454
1136,726935089318363137,7357,2680
1137,726887082820554753,4108,1646
1138,726828223124897792,3799,1099
1139,726224900189511680,4723,1270
1140,725842289046749185,7542,2897
1141,725786712245440512,4451,1489
1142,725729321944506368,5542,1949
1143,725458796924002305,1511,681
1144,724983749226668032,3962,1432
1145,724771698126512129,2537,701
1146,724405726123311104,5680,1805
1147,724049859469295616,4641,1938
1148,724046343203856385,2849,608
1149,724004602748780546,4479,1735
1150,723912936180330496,4150,1343
1151,723688335806480385,8260,3263
1152,723673163800948736,3235,978
1153,723179728551723008,5668,2055
1154,722974582966214656,4393,1719
1155,722613351520608256,5296,1791
1156,721503162398597120,4989,2057
1157,721001180231503872,2695,672
1158,720785406564900865,3328,844
1159,720775346191278080,2647,743
1160,720415127506415616,4408,1636
1161,720389942216527872,6854,2764
1162,720340705894408192,3065,1067
1163,720059472081784833,4157,1238
1164,720043174954147842,5236,2192
1165,719991154352222208,5170,1921
1166,719704490224398336,4878,1588
1167,719551379208073216,5405,2119
1168,719367763014393856,2978,806
1169,719339463458033665,4711,1368
1170,719332531645071360,3647,1044
1171,718971898235854848,3733,1204
1172,718939241951195136,5607,1921
1173,718631497683582976,20253,8862
1174,718613305783398402,2617,528
1175,718540630683709445,2664,1107
1176,718460005985447936,2889,583
1177,718454725339934721,5214,1644
1178,718246886998687744,2057,549
1179,718234618122661888,4134,1094
1180,717841801130979328,2616,652
1181,717790033953034240,3103,1237
1182,717537687239008257,6157,2015
1183,717428917016076293,1707,498
1184,717421804990701568,3375,924
1185,717047459982213120,6698,2085
1186,717009362452090881,3494,1073
1187,716802964044845056,4559,1282
1188,716791146589110272,5906,1518
1189,716730379797970944,1309,461
1190,716447146686459905,14031,6435
1191,716439118184652801,2524,241
1192,716285507865542656,2972,1193
1193,716080869887381504,5225,1910
1194,715928423106027520,3425,960
1195,715758151270801409,3993,1562
1196,715733265223708672,4983,1857
1197,715704790270025728,2995,619
1198,715696743237730304,4177,1414
1199,715680795826982913,4620,1776
1200,715360349751484417,5845,1720
1201,715342466308784130,3227,749
1202,715220193576927233,2573,717
1203,715200624753819648,5473,2061
1204,715009755312439296,4457,1357
1205,714982300363173890,4014,1132
1206,714962719905021952,7867,4686
1207,714957620017307648,4423,1552
1208,714631576617938945,3495,1093
1209,714606013974974464,3870,1018
1210,714485234495041536,2899,1274
1211,714258258790387713,3213,787
1212,714251586676113411,3497,918
1213,714214115368108032,2429,963
1214,714141408463036416,4593,1533
1215,713919462244790272,3496,851
1216,713909862279876608,2042,598
1217,713900603437621249,3017,813
1218,713761197720473600,5206,1504
1219,713411074226274305,4713,1411
1220,713177543487135744,7703,3107
1221,713175907180089344,4764,1594
1222,712809025985978368,19921,7385
1223,712717840512598017,13224,5461
1224,712668654853337088,4447,1330
1225,712438159032893441,5687,1709
1226,712309440758808576,262,25
1227,712097430750289920,4067,1139
1228,712092745624633345,3151,991
1229,712085617388212225,3456,535
1230,712065007010385924,2419,689
1231,711998809858043904,0,137
1232,711968124745228288,8614,2530
1233,711743778164514816,3041,1078
1234,711732680602345472,9532,4524
1235,711694788429553666,35158,19997
1236,711652651650457602,4142,1008
1237,711363825979756544,3918,1252
1238,711306686208872448,3534,800
1239,711008018775851008,3206,686
1240,710997087345876993,4869,1528
1241,710844581445812225,2729,752
1242,710833117892898816,2883,588
1243,710658690886586372,2468,618
1244,710609963652087808,5132,2569
1245,710588934686908417,4880,2055
1246,710296729921429505,2530,805
1247,710283270106132480,2274,567
1248,710272297844797440,4844,1379
1249,710269109699739648,2571,1232
1250,710153181850935296,3103,972
1251,710140971284037632,2956,980
1252,710117014656950272,5889,2185
1253,709918798883774466,3192,1177
1254,709901256215666688,718,109
1255,709852847387627521,3749,1306
1256,709566166965075968,3777,1327
1257,709556954897764353,3512,1165
1258,709519240576036864,1592,263
1259,709449600415961088,2381,647
1260,709409458133323776,2805,764
1261,709225125749587968,2562,628
1262,709207347839836162,13481,6402
1263,709198395643068416,2580,703
1264,709179584944730112,2154,740
1265,709158332880297985,2188,454
1266,709042156699303936,5105,1804
1267,708853462201716736,1912,720
1268,708845821941387268,3176,984
1269,708834316713893888,1823,551
1270,708810915978854401,17681,7632
1271,708738143638450176,2931,892
1272,708711088997666817,2727,800
1273,708479650088034305,2722,745
1274,708469915515297792,3295,898
1275,708400866336894977,17155,11075
1276,708356463048204288,3863,1482
1277,708349470027751425,2521,809
1278,708149363256774660,4571,1691
1279,708130923141795840,3629,920
1280,708119489313951744,2876,1070
1281,708109389455101952,2074,592
1282,708026248782585858,4675,2111
1283,707995814724026368,3319,1229
1284,707983188426153984,51,2
1285,707969809498152960,2886,1065
1286,707776935007539200,3512,1041
1287,707741517457260545,2663,672
1288,707738799544082433,4395,2710
1289,707693576495472641,3668,1096
1290,707629649552134146,2767,963
1291,707610948723478529,18182,7052
1292,707420581654872064,2442,769
1293,707411934438625280,2436,655
1294,707387676719185920,3758,1437
1295,707377100785885184,3524,1180
1296,707315916783140866,2647,705
1297,707297311098011648,2950,881
1298,707059547140169728,2754,742
1299,707038192327901184,2357,880
1300,707021089608753152,4347,1508
1301,707014260413456384,2461,648
1302,706904523814649856,15618,8611
1303,706901761596989440,2220,662
1304,706681918348251136,3553,1063
1305,706644897839910912,2764,1202
1306,706593038911545345,2311,692
1307,706538006853918722,3709,1542
1308,706516534877929472,3322,1132
1309,706346369204748288,3694,1009
1310,706310011488698368,23000,8781
1311,706291001778950144,1820,511
1312,706265994973601792,2920,1005
1313,706169069255446529,4203,2441
1314,706166467411222528,5517,1767
1315,706153300320784384,1599,421
1316,705975130514706432,3328,812
1317,705970349788291072,3371,979
1318,705898680587526145,2543,622
1319,705786532653883392,2093,583
1320,705591895322394625,3400,1270
1321,705475953783398401,3176,1013
1322,705442520700944385,4779,1816
1323,705428427625635840,4094,1868
1324,705239209544720384,3216,823
1325,705223444686888960,2766,882
1326,705102439679201280,2307,566
1327,705066031337840642,2329,664
1328,704871453724954624,4527,1221
1329,704859558691414016,2419,601
1330,704847917308362754,5484,1688
1331,704819833553219584,2836,1107
1332,704761120771465216,7130,3184
1333,704499785726889984,3154,1095
1334,704491224099647488,820,94
1335,704480331685040129,3647,1162
1336,704364645503647744,8627,3901
1337,704347321748819968,1696,386
1338,704134088924532736,1623,509
1339,704113298707505153,1988,616
1340,704054845121142784,3137,1004
1341,703774238772166656,1980,511
1342,703769065844768768,3535,1248
1343,703631701117943808,2786,758
1344,703611486317502464,4141,1668
1345,703425003149250560,4085,1518
1346,703407252292673536,2644,762
1347,703382836347330562,3765,1254
1348,703356393781329922,2046,424
1349,703268521220972544,2111,609
1350,703079050210877440,7926,3392
1351,703041949650034688,28402,13791
1352,702932127499816960,2779,797
1353,702899151802126337,1736,495
1354,702684942141153280,3453,1183
1355,702671118226825216,2349,617
1356,702598099714314240,11105,3612
1357,702539513671897089,3079,1056
1358,702332542343577600,3433,1707
1359,702321140488925184,3531,1133
1360,702276748847800320,2656,837
1361,702217446468493312,5164,1474
1362,701981390485725185,3692,1085
1363,701952816642965504,4098,1118
1364,701889187134500865,3830,1515
1365,701805642395348998,3680,1859
1366,701601587219795968,2240,506
1367,701570477911896070,3022,1028
1368,701545186879471618,2843,665
1369,701214700881756160,13168,5649
1370,700890391244103680,2388,632
1371,700864154249383937,2782,671
1372,700847567345688576,2608,546
1373,700796979434098688,2613,1050
1374,700747788515020802,24570,10327
1375,700518061187723268,2826,876
1376,700505138482569216,2444,626
1377,700462010979500032,4455,1976
1378,700167517596164096,2844,820
1379,700151421916807169,2407,729
1380,700143752053182464,8107,3033
1381,700062718104104960,2835,761
1382,700029284593901568,2219,638
1383,700002074055016451,3550,1479
1384,699801817392291840,3276,1063
1385,699788877217865730,2414,543
1386,699779630832685056,2975,1363
1387,699775878809702401,2102,670
1388,699691744225525762,11018,5048
1389,699446877801091073,6372,2872
1390,699434518667751424,2331,560
1391,699423671849451520,1473,365
1392,699413908797464576,2215,678
1393,699370870310113280,2014,482
1394,699323444782047232,3390,954
1395,699088579889332224,2399,692
1396,699079609774645248,2626,719
1397,699072405256409088,3229,1301
1398,699060279947165696,4060,1994
1399,699036661657767936,2804,1312
1400,698989035503689728,3637,1082
1401,698953797952008193,2906,988
1402,698907974262222848,2728,680
1403,698710712454139905,2656,753
1404,698703483621523456,1560,415
1405,698635131305795584,1377,374
1406,698549713696649216,2488,682
1407,698355670425473025,2004,494
1408,698342080612007937,2434,1042
1409,698262614669991936,5099,2214
1410,698195409219559425,18022,6566
1411,698178924120031232,3018,810
1412,697995514407682048,1635,364
1413,697990423684476929,3529,1421
1414,697943111201378304,2579,756
1415,697881462549430272,3241,1303
1416,697630435728322560,1873,593
1417,697616773278015490,3390,1113
1418,697596423848730625,3247,1382
1419,697575480820686848,2197,555
1420,697516214579523584,2229,1248
1421,697482927769255936,2601,745
1422,697463031882764288,3666,1513
1423,697270446429966336,5014,2042
1424,697259378236399616,3534,1097
1425,697255105972801536,3246,1276
1426,697242256848379904,2701,734
1427,696900204696625153,3434,1126
1428,696894894812565505,2527,740
1429,696886256886657024,5185,1969
1430,696877980375769088,2627,782
1431,696754882863349760,1579,389
1432,696744641916489729,2239,1046
1433,696713835009417216,2554,722
1434,696518437233913856,4193,1852
1435,696490539101908992,1313,163
1436,696488710901260288,2730,1136
1437,696405997980676096,3453,1251
1438,696100768806522880,2081,728
1439,695816827381944320,3220,1283
1440,695794761660297217,3416,856
1441,695767669421768709,2011,819
1442,695629776980148225,4913,2324
1443,695446424020918272,4668,1987
1444,695409464418041856,9246,3918
1445,695314793360662529,3918,1625
1446,695095422348574720,2826,674
1447,695074328191332352,3056,1210
1448,695064344191721472,1725,661
1449,695051054296211456,2863,866
1450,694925794720792577,2898,1010
1451,694905863685980160,2972,1030
1452,694669722378485760,38267,15893
1453,694356675654983680,1617,317
1454,694352839993344000,2186,683
1455,694342028726001664,1687,533
1456,694329668942569472,2155,550
1457,694206574471057408,4500,2244
1458,694183373896572928,3160,1019
1459,694001791655137281,3634,1138
1460,693993230313091072,2008,445
1461,693942351086120961,1856,406
1462,693647888581312512,2897,652
1463,693644216740769793,1443,142
1464,693642232151285760,2732,457
1465,693629975228977152,2632,880
1466,693622659251335168,1655,407
1467,693590843962331137,5446,2162
1468,693582294167244802,1765,283
1469,693486665285931008,1904,686
1470,693280720173801472,3602,1364
1471,693267061318012928,2557,900
1472,693262851218264065,2393,551
1473,693231807727280129,3070,810
1474,693155686491000832,8482,3525
1475,693109034023534592,1844,672
1476,693095443459342336,2010,508
1477,692919143163629568,2862,818
1478,692905862751522816,2619,969
1479,692901601640583168,1926,663
1480,692894228850999298,2446,885
1481,692828166163931137,3091,965
1482,692752401762250755,7339,4008
1483,692568918515392513,4654,1687
1484,692535307825213440,3434,1491
1485,692530551048294401,1983,461
1486,692423280028966913,1584,254
1487,692417313023332352,10071,3818
1488,692187005137076224,2704,903
1489,692158366030913536,2311,879
1490,692142790915014657,1761,430
1491,692041934689402880,3645,1396
1492,692017291282812928,3080,1054
1493,691820333922455552,4238,1808
1494,691793053716221953,8745,4621
1495,691756958957883396,3109,1128
1496,691675652215414786,2077,561
1497,691483041324204033,2550,632
1498,691459709405118465,4357,1262
1499,691444869282295808,2842,935
1500,691416866452082688,20817,8424
1501,691321916024623104,2776,727
1502,691096613310316544,3186,984
1503,691090071332753408,1834,375
1504,690989312272396288,6362,3164
1505,690959652130045952,3841,1385
1506,690938899477221376,4449,2196
1507,690932576555528194,3529,1119
1508,690735892932222976,4047,1410
1509,690728923253055490,2327,572
1510,690690673629138944,2492,870
1511,690649993829576704,1406,309
1512,690607260360429569,312,19
1513,690597161306841088,2109,661
1514,690400367696297985,2002,497
1515,690374419777196032,3489,952
1516,690360449368465409,2860,979
1517,690348396616552449,1613,559
1518,690248561355657216,1809,455
1519,690021994562220032,2998,1142
1520,690015576308211712,2687,812
1521,690005060500217858,3920,1860
1522,689999384604450816,1529,414
1523,689993469801164801,1574,505
1524,689977555533848577,1461,490
1525,689905486972461056,2602,764
1526,689877686181715968,3236,1308
1527,689835978131935233,2322,830
1528,689661964914655233,3432,1015
1529,689659372465688576,11186,4294
1530,689623661272240129,2403,717
1531,689599056876867584,12517,6086
1532,689557536375177216,2211,509
1533,689517482558820352,3643,1572
1534,689289219123089408,2421,1022
1535,689283819090870273,3533,1219
1536,689280876073582592,2144,791
1537,689275259254616065,1245,272
1538,689255633275777024,2758,1184
1539,689154315265683456,3290,1105
1540,689143371370250240,2183,571
1541,688916208532455424,2930,960
1542,688908934925697024,2271,851
1543,688898160958271489,2257,868
1544,688894073864884227,2400,773
1545,688828561667567616,1476,407
1546,688804835492233216,1027,217
1547,688789766343622656,2377,729
1548,688547210804498433,2800,771
1549,688519176466644993,2473,802
1550,688385280030670848,9999,4908
1551,688211956440801280,2384,924
1552,688179443353796608,2270,647
1553,688116655151435777,3024,864
1554,688064179421470721,1840,397
1555,687841446767013888,5883,2793
1556,687826841265172480,2929,1255
1557,687818504314159109,2696,1058
1558,687807801670897665,2569,770
1559,687732144991551489,1889,727
1560,687704180304273409,2620,932
1561,687664829264453632,2084,566
1562,687494652870668288,2057,635
1563,687480748861947905,1717,275
1564,687476254459715584,2126,595
1565,687460506001633280,2194,596
1566,687399393394311168,2035,689
1567,687317306314240000,21634,10115
1568,687312378585812992,4676,2096
1569,687127927494963200,5876,2524
1570,687124485711986689,2324,557
1571,687109925361856513,6236,2724
1572,687102708889812993,2513,1093
1573,687096057537363968,2406,674
1574,686947101016735744,9256,3497
1575,686760001961103360,3770,1516
1576,686749460672679938,3737,1619
1577,686730991906516992,4459,1319
1578,686683045143953408,3010,885
1579,686618349602762752,3953,1502
1580,686606069955735556,2027,595
1581,686394059078897668,1891,754
1582,686386521809772549,3484,977
1583,686377065986265092,2382,623
1584,686358356425093120,2359,753
1585,686286779679375361,4297,1843
1586,686050296934563840,2369,814
1587,686035780142297088,1246,134
1588,686034024800862208,3350,1295
1589,686007916130873345,2652,462
1590,686003207160610816,1957,707
1591,685973236358713344,2268,590
1592,685943807276412928,1760,678
1593,685906723014619143,8094,3212
1594,685681090388975616,2178,140
1595,685667379192414208,2511,638
1596,685663452032069632,3487,1611
1597,685641971164143616,3149,856
1598,685547936038666240,35459,17305
1599,685532292383666176,3265,1272
1600,685325112850124800,10222,4412
1601,685321586178670592,2849,714
1602,685315239903100929,3594,1192
1603,685307451701334016,2216,486
1604,685268753634967552,3340,1336
1605,685198997565345792,2497,737
1606,685169283572338688,4397,1579
1607,684969860808454144,2467,423
1608,684959798585110529,7164,3451
1609,684940049151070208,3450,1155
1610,684926975086034944,3770,528
1611,684914660081053696,3761,1614
1612,684902183876321280,2015,590
1613,684880619965411328,2256,913
1614,684830982659280897,37750,23832
1615,684800227459624960,2916,1090
1616,684594889858887680,9626,3909
1617,684588130326986752,4425,1554
1618,684567543613382656,3234,1370
1619,684538444857667585,2850,1063
1620,684481074559381504,4148,1293
1621,684460069371654144,2123,614
1622,684241637099323392,8786,3639
1623,684225744407494656,1333,234
1624,684222868335505415,4132,1528
1625,684200372118904832,2336,1137
1626,684195085588783105,2059,574
1627,684188786104872960,3739,1302
1628,684177701129875456,2170,742
1629,684147889187209216,3198,1654
1630,684122891630342144,2134,526
1631,684097758874210310,4416,1585
1632,683857920510050305,4073,1229
1633,683852578183077888,2063,388
1634,683849932751646720,2820,1083
1635,683834909291606017,2815,1224
1636,683828599284170753,2994,1162
1637,683773439333797890,3603,1488
1638,683742671509258241,7010,3677
1639,683515932363329536,7902,3206
1640,683498322573824003,3396,1058
1641,683481228088049664,2821,1090
1642,683462770029932544,2615,742
1643,683449695444799489,4182,1774
1644,683391852557561860,8174,2631
1645,683357973142474752,3160,1037
1646,683142553609318400,3094,1151
1647,683111407806746624,3656,1010
1648,683098815881154561,2324,717
1649,683078886620553216,2130,617
1650,683030066213818368,2316,807
1651,682962037429899265,39854,18472
1652,682808988178739200,1905,205
1653,682788441537560576,2652,1234
1654,682750546109968385,1632,479
1655,682697186228989953,1411,393
1656,682662431982772225,3267,1181
1657,682638830361513985,2208,660
1658,682429480204398592,3683,1281
1659,682406705142087680,8146,1952
1660,682393905736888321,2389,753
1661,682389078323662849,1790,512
1662,682303737705140231,3303,1102
1663,682259524040966145,4475,1351
1664,682242692827447297,3488,1302
1665,682088079302213632,19698,10955
1666,682059653698686977,5321,1873
1667,682047327939461121,3447,1063
1668,682032003584274432,7070,2230
1669,682003177596559360,3381,1678
1670,681981167097122816,2964,1133
1671,681891461017812993,2645,921
1672,681694085539872773,13734,4453
1673,681679526984871937,1884,489
1674,681654059175129088,2837,1026
1675,681610798867845120,2051,520
1676,681579835668455424,3807,1450
1677,681523177663676416,15391,6430
1678,681340665377193984,1763,306
1679,681339448655802368,9982,4479
1680,681320187870711809,2853,842
1681,681302363064414209,4240,2021
1682,681297372102656000,3417,1059
1683,681281657291280384,3445,1215
1684,681261549936340994,1558,300
1685,681242418453299201,1606,603
1686,681231109724700672,2563,531
1687,681193455364796417,3984,1641
1688,680970795137544192,2600,726
1689,680959110691590145,4888,2196
1690,680940246314430465,3460,1170
1691,680934982542561280,2230,486
1692,680913438424612864,2557,683
1693,680889648562991104,1894,404
1694,680836378243002368,3687,1478
1695,680805554198020098,2320,732
1696,680801747103793152,2541,909
1697,680798457301471234,3062,1151
1698,680609293079592961,2825,790
1699,680583894916304897,3862,1477
1700,680497766108381184,4545,2114
1701,680494726643068929,1839,531
1702,680473011644985345,2714,823
1703,680440374763077632,1551,553
1704,680221482581123072,1563,320
1705,680206703334408192,3039,1293
1706,680191257256136705,2297,563
1707,680176173301628928,4181,1723
1708,680161097740095489,2477,807
1709,680145970311643136,3877,1918
1710,680130881361686529,2461,1045
1711,680115823365742593,2901,1006
1712,680100725817409536,3812,1510
1713,680085611152338944,13685,9795
1714,680070545539371008,2754,964
1715,680055455951884288,17911,7854
1716,679877062409191424,2106,706
1717,679872969355714560,2318,728
1718,679862121895714818,2631,685
1719,679854723806179328,3075,1357
1720,679844490799091713,2539,861
1721,679828447187857408,38872,15432
1722,679777920601223168,3307,1238
1723,679736210798047232,2246,883
1724,679729593985699840,2314,909
1725,679722016581222400,1773,521
1726,679530280114372609,5097,2285
1727,679527802031484928,2844,803
1728,679511351870550016,3612,1420
1729,679503373272485890,3394,1633
1730,679475951516934144,2250,704
1731,679462823135686656,34087,20745
1732,679405845277462528,2546,1332
1733,679158373988876288,23035,8937
1734,679148763231985668,2963,1134
1735,679132435750195208,3174,1278
1736,679111216690831360,6391,2823
1737,679062614270468097,18330,9062
1738,679047485189439488,2412,754
1739,679001094530465792,3017,1356
1740,678991772295516161,2490,1289
1741,678969228704284672,1753,509
1742,678800283649069056,2747,991
1743,678798276842360832,3729,1307
1744,678774928607469569,2969,1016
1745,678767140346941444,3768,1510
1746,678764513869611008,1739,528
1747,678755239630127104,7639,3655
1748,678740035362037760,4005,1879
1749,678708137298427904,5944,2678
1750,678675843183484930,3074,1637
1751,678643457146150913,2191,473
1752,678446151570427904,4263,1732
1753,678424312106393600,5787,2803
1754,678410210315247616,4533,2007
1755,678399652199309312,62006,30375
1756,678396796259975168,1693,462
1757,678389028614488064,1992,462
1758,678380236862578688,2598,988
1759,678341075375947776,1842,591
1760,678334497360859136,1381,295
1761,678278586130948096,12256,6661
1762,678255464182861824,1690,408
1763,678023323247357953,2052,427
1764,678021115718029313,14677,6978
1765,677961670166224897,3627,1835
1766,677918531514703872,1435,447
1767,677895101218201600,5156,2325
1768,677716515794329600,3245,1071
1769,677700003327029250,3610,1572
1770,677698403548192770,1301,349
1771,677687604918272002,2630,924
1772,677673981332312066,3550,1639
1773,677662372920729601,2080,1069
1774,677644091929329666,2002,871
1775,677573743309385728,2277,803
1776,677565715327688705,1371,502
1777,677557565589463040,2599,1275
1778,677547928504967168,7385,3973
1779,677530072887205888,1131,245
1780,677335745548390400,3251,1957
1781,677334615166730240,1441,321
1782,677331501395156992,1159,260
1783,677328882937298944,3861,1638
1784,677314812125323265,1751,589
1785,677301033169788928,1323,454
1786,677269281705472000,2114,773
1787,677228873407442944,3766,1791
1788,677187300187611136,2908,1004
1789,676975532580409345,2942,1172
1790,676957860086095872,2342,884
1791,676949632774234114,1377,431
1792,676948236477857792,2303,955
1793,676946864479084545,1807,412
1794,676942428000112642,2203,837
1795,676936541936185344,13508,5376
1796,676916996760600576,3155,1955
1797,676897532954456065,2380,795
1798,676864501615042560,2237,782
1799,676821958043033607,24553,17066
1800,676819651066732545,1913,723
1801,676811746707918848,1506,460
1802,676776431406465024,5290,2190
1803,676617503762681856,3072,1076
1804,676613908052996102,1153,211
1805,676606785097199616,1998,480
1806,676603393314578432,1244,429
1807,676593408224403456,4845,2350
1808,676590572941893632,976,139
1809,676588346097852417,2475,868
1810,676582956622721024,1277,307
1811,676575501977128964,2740,1228
1812,676533798876651520,1986,607
1813,676496375194980353,1598,583
1814,676470639084101634,12357,5099
1815,676440007570247681,1818,733
1816,676430933382295552,1476,377
1817,676263575653122048,2188,592
1818,676237365392908289,1295,324
1819,676219687039057920,79093,33798
1820,676215927814406144,1839,641
1821,676191832485810177,2413,1117
1822,676146341966438401,2035,726
1823,676121918416756736,2271,1270
1824,676101918813499392,2971,1255
1825,676098748976615425,3193,1564
1826,676089483918516224,1391,466
1827,675898130735476737,1736,632
1828,675891555769696257,2254,949
1829,675888385639251968,2524,1040
1830,675878199931371520,4423,1533
1831,675870721063669760,1737,613
1832,675853064436391936,2849,1414
1833,675849018447167488,1000,166
1834,675845657354215424,2415,969
1835,675822767435051008,1613,578
1836,675820929667219457,1108,249
1837,675798442703122432,10852,3679
1838,675781562965868544,1700,515
1839,675740360753160193,1227,376
1840,675710890956750848,2000,901
1841,675707330206547968,2103,749
1842,675706639471788032,680,104
1843,675534494439489536,1905,454
1844,675531475945709568,1244,420
1845,675522403582218240,1095,308
1846,675517828909424640,1382,494
1847,675501075957489664,18115,6311
1848,675497103322386432,3315,1411
